order_id,customer_id,order_date,product,quantity,price,ship_date,total_amount
53,1875.0,2023-01-03 04:00:00,C,2,218.72232890570046,2023-01-01 04:00:00,437.44465781140093
54,1566.0,2023-01-03 05:00:00,C,2,393.01493132155053,2023-01-03 05:00:00,786.0298626431011
55,1243.0,2023-01-03 06:00:00,C,7,184.48419799219025,2023-01-05 06:00:00,1291.3893859453317
56,1831.0,2023-01-03 07:00:00,C,5,499.64411142851804,2023-01-04 07:00:00,2498.22055714259
57,1504.0,2023-01-03 08:00:00,A,4,189.70552882111556,2023-01-05 08:00:00,758.8221152844623
58,1130.0,2023-01-03 09:00:00,B,4,32.158713250804524,2023-01-02 09:00:00,128.6348530032181
59,1484.0,2023-01-03 10:00:00,A,3,171.0282336070869,2023-01-03 10:00:00,513.0847008212606
60,1818.0,2023-01-03 11:00:00,C,4,358.42625155322656,2023-01-03 11:00:00,1433.7050062129063
61,1646.0,2023-01-03 12:00:00,B,4,416.3657667672457,2023-01-05 12:00:00,1665.4630670689828
62,1020.0,2023-01-03 13:00:00,A,7,203.0568145469443,2023-01-05 13:00:00,1421.3977018286103
63,1840.0,2023-01-03 14:00:00,A,-1,276.9622625821418,2023-01-02 14:00:00,-276.9622625821418
64,1166.0,2023-01-03 15:00:00,C,7,414.68953730445963,2023-01-01 15:00:00,2902.8267611312176
65,1273.0,2023-01-03 16:00:00,A,-1,397.4503989990759,2023-01-04 16:00:00,-397.4503989990759
66,1387.0,2023-01-03 17:00:00,A,7,311.74814794862306,2023-01-01 17:00:00,2182.2370356403612
67,1600.0,2023-01-03 18:00:00,A,4,398.2649073379702,2023-01-03 18:00:00,1593.0596293518809
68,1315.0,2023-01-03 19:00:00,A,7,266.75091710275035,2023-01-04 19:00:00,1867.2564197192523
69,1013.0,2023-01-03 20:00:00,A,4,-47.44350709109565,2023-01-02 20:00:00,-189.7740283643826
70,1241.0,2023-01-03 21:00:00,C,4,-27.30326857877724,2023-01-01 21:00:00,-109.21307431510895
71,1776.0,2023-01-03 22:00:00,C,2,488.8946195810007,2023-01-01 22:00:00,977.7892391620014
72,1345.0,2023-01-03 23:00:00,A,-2,29.745623101487865,2023-01-04 23:00:00,-59.49124620297573
73,1564.0,2023-01-04 00:00:00,C,-1,172.4840248529045,2023-01-03 00:00:00,-172.4840248529045
74,1897.0,2023-01-04 01:00:00,C,6,463.59620125548236,2023-01-03 01:00:00,2781.577207532894
75,1339.0,2023-01-04 02:00:00,B,5,57.2717166031772,2023-01-02 02:00:00,286.358583015886
76,1091.0,2023-01-04 03:00:00,A,5,414.0852394565754,2023-01-02 03:00:00,2070.4261972828767
77,1366.0,2023-01-04 04:00:00,C,7,400.04716248777476,2023-01-06 04:00:00,2800.3301374144235
78,1955.0,2023-01-04 05:00:00,C,-2,492.4813100032368,2023-01-05 05:00:00,-984.9626200064736
79,1454.0,2023-01-04 06:00:00,A,3,104.92500850649259,2023-01-03 06:00:00,314.77502551947777
80,1427.0,2023-01-04 07:00:00,B,6,123.42894545908027,2023-01-04 07:00:00,740.5736727544815
81,1508.0,2023-01-04 08:00:00,A,5,446.58290058178255,2023-01-05 08:00:00,2232.9145029089127
82,1775.0,2023-01-04 09:00:00,B,0,78.74348256125376,2023-01-06 09:00:00,0.0
83,1942.0,2023-01-04 10:00:00,A,1,251.34552634290998,2023-01-05 10:00:00,251.34552634290998
84,1034.0,2023-01-04 11:00:00,A,0,339.0397275550809,2023-01-02 11:00:00,0.0
85,1205.0,2023-01-04 12:00:00,A,3,99.53633489458713,2023-01-05 12:00:00,298.6090046837614
86,1080.0,2023-01-04 13:00:00,A,6,466.1271199946174,2023-01-05 13:00:00,2796.7627199677045
87,1931.0,2023-01-04 14:00:00,B,5,316.1336514406562,2023-01-05 14:00:00,1580.668257203281
88,1561.0,2023-01-04 15:00:00,B,7,-24.073380451596226,2023-01-04 15:00:00,-168.51366316117358
89,1871.0,2023-01-04 16:00:00,C,1,24.655642193502658,2023-01-06 16:00:00,24.655642193502658
90,1387.0,2023-01-04 17:00:00,A,-1,54.92986355035998,2023-01-05 17:00:00,-54.92986355035998
91,1001.0,2023-01-04 18:00:00,B,5,84.72655019639734,2023-01-05 18:00:00,423.6327509819867
92,1389.0,2023-01-04 19:00:00,B,5,351.87255351619007,2023-01-04 19:00:00,1759.3627675809503
93,1565.0,2023-01-04 20:00:00,B,9,-1.0856153844925416,2023-01-03 20:00:00,-9.770538460432874
94,1105.0,2023-01-04 21:00:00,A,8,142.82706975187398,2023-01-05 21:00:00,1142.6165580149918
95,1771.0,2023-01-04 22:00:00,C,3,451.2608278304009,2023-01-05 22:00:00,1353.7824834912026
96,1821.0,2023-01-04 23:00:00,B,5,256.1672274853522,2023-01-03 23:00:00,1280.836137426761
97,1476.0,2023-01-05 00:00:00,A,6,96.02311011119463,2023-01-06 00:00:00,576.1386606671678
98,1702.0,2023-01-05 01:00:00,B,-2,476.3809630641705,2023-01-06 01:00:00,-952.761926128341
99,1401.0,2023-01-05 02:00:00,B,6,84.37374058277533,2023-01-06 02:00:00,506.24244349665196
100,1729.0,2023-01-05 03:00:00,C,-1,447.80479169720354,2023-01-07 03:00:00,-447.80479169720354
101,1555.0,2023-01-05 04:00:00,B,-2,349.1733204880056,2023-01-03 04:00:00,-698.3466409760111
102,1161.0,2023-01-05 05:00:00,B,5,357.28657032733236,2023-01-07 05:00:00,1786.4328516366618
103,1201.0,2023-01-05 06:00:00,A,5,370.71662512088886,2023-01-04 06:00:00,1853.5831256044444
104,1957.0,2023-01-05 07:00:00,A,8,228.6131216314651,2023-01-07 07:00:00,1828.9049730517208
105,1995.0,2023-01-05 08:00:00,C,1,398.01829930146783,2023-01-07 08:00:00,398.01829930146783
106,1269.0,2023-01-05 09:00:00,A,5,409.90620376386966,2023-01-05 09:00:00,2049.5310188193484
107,1862.0,2023-01-05 10:00:00,A,4,148.26769692186437,2023-01-04 10:00:00,593.0707876874575
108,1815.0,2023-01-05 11:00:00,C,-1,170.1894850190064,2023-01-04 11:00:00,-170.1894850190064
109,1270.0,2023-01-05 12:00:00,B,2,438.8161951964642,2023-01-04 12:00:00,877.6323903929284
110,1455.0,2023-01-05 13:00:00,C,7,238.60109323623834,2023-01-07 13:00:00,1670.2076526536684
111,1461.0,2023-01-05 14:00:00,A,1,426.81892276802796,2023-01-04 14:00:00,426.81892276802796
112,1726.0,2023-01-05 15:00:00,C,0,294.723203966794,2023-01-05 15:00:00,0.0
113,1251.0,2023-01-05 16:00:00,B,-2,276.4622662119733,2023-01-06 16:00:00,-552.9245324239466
114,1701.0,2023-01-05 17:00:00,C,2,-32.960475697175966,2023-01-07 17:00:00,-65.92095139435193
115,1295.0,2023-01-05 18:00:00,A,7,102.84191881241236,2023-01-06 18:00:00,719.8934316868865
116,1724.0,2023-01-05 19:00:00,A,5,226.13170579627496,2023-01-06 19:00:00,1130.6585289813747
117,1719.0,2023-01-05 20:00:00,C,9,273.0244446740855,2023-01-07 20:00:00,2457.220002066769
118,1748.0,2023-01-05 21:00:00,B,6,296.7389909504038,2023-01-07 21:00:00,1780.4339457024225
119,1337.0,2023-01-05 22:00:00,C,4,343.9225537563894,2023-01-04 22:00:00,1375.6902150255576
120,1878.0,2023-01-05 23:00:00,B,9,310.9283877614975,2023-01-05 23:00:00,2798.3554898534776
121,1052.0,2023-01-06 00:00:00,B,8,416.7171890676902,2023-01-08 00:00:00,3333.7375125415215
122,1791.0,2023-01-06 01:00:00,C,-2,112.50868858813237,2023-01-07 01:00:00,-225.01737717626474
123,1921.0,2023-01-06 02:00:00,B,-2,302.8634921162408,2023-01-08 02:00:00,-605.7269842324816
124,1216.0,2023-01-06 03:00:00,A,-2,-21.862267192050787,2023-01-06 03:00:00,43.724534384101574
125,1763.0,2023-01-06 04:00:00,C,-1,214.10454252711537,2023-01-04 04:00:00,-214.10454252711537
126,1187.0,2023-01-06 05:00:00,B,-2,97.4181312735409,2023-01-07 05:00:00,-194.8362625470818
127,1379.0,2023-01-06 06:00:00,A,1,159.48793156208282,2023-01-04 06:00:00,159.48793156208282
128,1492.0,2023-01-06 07:00:00,C,7,145.0645134707275,2023-01-04 07:00:00,1015.4515942950925
129,1040.0,2023-01-06 08:00:00,A,6,-16.76312756604925,2023-01-06 08:00:00,-100.5787653962955
130,1156.0,2023-01-06 09:00:00,A,9,206.65519041325655,2023-01-08 09:00:00,1859.896713719309
131,1014.0,2023-01-06 10:00:00,A,1,497.0461083953544,2023-01-04 10:00:00,497.0461083953544
132,1812.0,2023-01-06 11:00:00,B,1,114.414831260066,2023-01-05 11:00:00,114.414831260066
133,1064.0,2023-01-06 12:00:00,C,4,354.8802844175379,2023-01-08 12:00:00,1419.5211376701516
134,1856.0,2023-01-06 13:00:00,C,8,251.2835842062396,2023-01-07 13:00:00,2010.2686736499168
135,1838.0,2023-01-06 14:00:00,B,6,128.87391529231053,2023-01-08 14:00:00,773.2434917538632
136,1520.0,2023-01-06 15:00:00,C,4,-0.7161167841683564,2023-01-06 15:00:00,-2.864467136673426
137,1343.0,2023-01-06 16:00:00,A,-2,68.72184542086681,2023-01-06 16:00:00,-137.44369084173363
138,1128.0,2023-01-06 17:00:00,C,-2,380.0194467196342,2023-01-07 17:00:00,-760.0388934392683
139,1647.0,2023-01-06 18:00:00,B,1,103.46109758025494,2023-01-07 18:00:00,103.46109758025494
140,1471.0,2023-01-06 19:00:00,A,1,29.366365326519244,2023-01-07 19:00:00,29.366365326519244
141,1062.0,2023-01-06 20:00:00,B,-2,132.2140872533702,2023-01-06 20:00:00,-264.4281745067404
142,1138.0,2023-01-06 21:00:00,A,3,271.22362372522963,2023-01-08 21:00:00,813.670871175689
143,1498.0,2023-01-06 22:00:00,A,7,336.9047403594995,2023-01-04 22:00:00,2358.3331825164964
144,1592.0,2023-01-06 23:00:00,C,-1,163.050660333269,2023-01-04 23:00:00,-163.050660333269
145,1391.0,2023-01-07 00:00:00,A,8,223.98093639309195,2023-01-06 00:00:00,1791.8474911447356
146,1674.0,2023-01-07 01:00:00,B,2,200.20418061840383,2023-01-07 01:00:00,400.40836123680765
147,1418.0,2023-01-07 02:00:00,C,5,-45.04815754211521,2023-01-08 02:00:00,-225.24078771057606
148,1288.0,2023-01-07 03:00:00,B,0,167.58026117071654,2023-01-09 03:00:00,0.0
149,,2023-01-07 04:00:00,A,6,273.02589559464514,2023-01-07 04:00:00,1638.1553735678708
150,1772.0,2023-01-07 05:00:00,B,4,263.46959402866855,2023-01-06 05:00:00,1053.8783761146742
151,1489.0,2023-01-07 06:00:00,B,6,362.37215708383576,2023-01-05 06:00:00,2174.232942503015
152,1230.0,2023-01-07 07:00:00,A,-2,318.7067507394363,2023-01-09 07:00:00,-637.4135014788726
153,1040.0,2023-01-07 08:00:00,C,2,102.24373841388456,2023-01-05 08:00:00,204.48747682776911
154,1027.0,2023-01-07 09:00:00,B,9,90.60401935742945,2023-01-09 09:00:00,815.4361742168651
155,1134.0,2023-01-07 10:00:00,A,0,205.27798893488878,2023-01-08 10:00:00,0.0
156,1200.0,2023-01-07 11:00:00,C,1,353.13331724691017,2023-01-09 11:00:00,353.13331724691017
157,1839.0,2023-01-07 12:00:00,C,1,1.6050186167804128,2023-01-08 12:00:00,1.6050186167804128
158,1779.0,2023-01-07 13:00:00,C,8,471.5796206698893,2023-01-07 13:00:00,3772.6369653591146
159,1929.0,2023-01-07 14:00:00,B,9,248.7342180385374,2023-01-05 14:00:00,2238.6079623468368
160,1032.0,2023-01-07 15:00:00,B,4,118.52461721342539,2023-01-09 15:00:00,474.09846885370155
161,1047.0,2023-01-07 16:00:00,B,7,331.3651769847843,2023-01-09 16:00:00,2319.55623889349
162,1502.0,2023-01-07 17:00:00,C,8,-25.400801066294015,2023-01-06 17:00:00,-203.20640853035212
163,1406.0,2023-01-07 18:00:00,B,5,216.41830368068457,2023-01-05 18:00:00,1082.091518403423
164,1573.0,2023-01-07 19:00:00,A,8,217.28330610509494,2023-01-07 19:00:00,1738.2664488407595
165,1727.0,2023-01-07 20:00:00,B,7,39.086406700142675,2023-01-08 20:00:00,273.6048469009987
166,1804.0,2023-01-07 21:00:00,B,2,410.56329876803574,2023-01-07 21:00:00,821.1265975360715
167,1098.0,2023-01-07 22:00:00,C,9,388.2466652741398,2023-01-06 22:00:00,3494.219987467258
168,1683.0,2023-01-07 23:00:00,B,7,34.00281694953995,2023-01-07 23:00:00,238.01971864677964
169,1871.0,2023-01-08 00:00:00,A,4,150.10501145985762,2023-01-09 00:00:00,600.4200458394305
170,1725.0,2023-01-08 01:00:00,C,0,5.23625614698836,2023-01-06 01:00:00,0.0
171,1986.0,2023-01-08 02:00:00,A,0,416.73481626155825,2023-01-07 02:00:00,0.0
172,1546.0,2023-01-08 03:00:00,C,0,127.82605706175246,2023-01-10 03:00:00,0.0
173,1960.0,2023-01-08 04:00:00,C,9,191.623969321709,2023-01-10 04:00:00,1724.615723895381
174,1738.0,2023-01-08 05:00:00,B,1,128.12957251131155,2023-01-06 05:00:00,128.12957251131155
175,1612.0,2023-01-08 06:00:00,A,3,120.51430905572303,2023-01-08 06:00:00,361.54292716716907
176,1942.0,2023-01-08 07:00:00,C,2,361.016239561724,2023-01-10 07:00:00,722.032479123448
177,1461.0,2023-01-08 08:00:00,B,5,361.16142879890276,2023-01-07 08:00:00,1805.8071439945138
178,1642.0,2023-01-08 09:00:00,C,9,234.78349376431322,2023-01-09 09:00:00,2113.051443878819
179,1768.0,2023-01-08 10:00:00,C,2,311.6893221294729,2023-01-08 10:00:00,623.3786442589458
180,1004.0,2023-01-08 11:00:00,C,8,231.41475854687616,2023-01-09 11:00:00,1851.3180683750093
181,,2023-01-08 12:00:00,C,9,-34.27593453315673,2023-01-08 12:00:00,-308.48341079841055
182,,2023-01-08 13:00:00,C,2,-13.696461778537135,2023-01-07 13:00:00,-27.39292355707427
183,1766.0,2023-01-08 14:00:00,C,7,161.05731323205723,2023-01-09 14:00:00,1127.4011926244007
184,1397.0,2023-01-08 15:00:00,B,-1,362.36049724561684,2023-01-07 15:00:00,-362.36049724561684
185,1870.0,2023-01-08 16:00:00,C,9,452.2744254738897,2023-01-09 16:00:00,4070.4698292650073
186,1794.0,2023-01-08 17:00:00,A,8,-33.66043205928606,2023-01-08 17:00:00,-269.28345647428847
187,1392.0,2023-01-08 18:00:00,B,8,152.41652897774384,2023-01-07 18:00:00,1219.3322318219507
188,1206.0,2023-01-08 19:00:00,A,2,73.080339864026,2023-01-08 19:00:00,146.160679728052
189,1014.0,2023-01-08 20:00:00,C,9,398.36290464100404,2023-01-08 20:00:00,3585.2661417690365
190,1857.0,2023-01-08 21:00:00,A,4,415.2824795600526,2023-01-09 21:00:00,1661.1299182402104
191,1553.0,2023-01-08 22:00:00,C,-1,63.52487723054239,2023-01-09 22:00:00,-63.52487723054239
192,1891.0,2023-01-08 23:00:00,C,3,340.95498938917973,2023-01-07 23:00:00,1022.8649681675392
193,1460.0,2023-01-09 00:00:00,B,4,352.4658205157857,2023-01-11 00:00:00,1409.8632820631428
194,1690.0,2023-01-09 01:00:00,B,2,47.38173323041369,2023-01-07 01:00:00,94.76346646082737
195,1574.0,2023-01-09 02:00:00,C,6,188.53275435452966,2023-01-10 02:00:00,1131.196526127178
196,1863.0,2023-01-09 03:00:00,B,1,291.18579299408975,2023-01-09 03:00:00,291.18579299408975
197,,2023-01-09 04:00:00,A,7,-35.663366187070615,2023-01-07 04:00:00,-249.6435633094943
198,1240.0,2023-01-09 05:00:00,B,-2,172.5255081752355,2023-01-08 05:00:00,-345.051016350471
199,1563.0,2023-01-09 06:00:00,B,5,35.22702812119137,2023-01-07 06:00:00,176.13514060595685
200,1095.0,2023-01-09 07:00:00,A,5,248.043075616488,2023-01-07 07:00:00,1240.21537808244
201,1899.0,2023-01-09 08:00:00,B,4,413.60467090352506,2023-01-11 08:00:00,1654.4186836141002
202,1733.0,2023-01-09 09:00:00,C,5,238.61466624432052,2023-01-11 09:00:00,1193.0733312216025
203,1484.0,2023-01-09 10:00:00,A,-1,-30.20902208522382,2023-01-07 10:00:00,30.20902208522382
204,1406.0,2023-01-09 11:00:00,C,0,-33.688514921764856,2023-01-11 11:00:00,-0.0
205,1230.0,2023-01-09 12:00:00,A,6,283.02673024728216,2023-01-11 12:00:00,1698.160381483693
206,1748.0,2023-01-09 13:00:00,C,-2,130.38985718908688,2023-01-07 13:00:00,-260.77971437817376
207,1654.0,2023-01-09 14:00:00,C,5,264.96657690954095,2023-01-10 14:00:00,1324.8328845477047
208,1170.0,2023-01-09 15:00:00,B,5,40.000409903793184,2023-01-11 15:00:00,200.00204951896592
209,1540.0,2023-01-09 16:00:00,C,4,377.2742940598615,2023-01-07 16:00:00,1509.097176239446
210,1035.0,2023-01-09 17:00:00,B,8,423.3958381534623,2023-01-10 17:00:00,3387.1667052276985
211,1524.0,2023-01-09 18:00:00,A,2,439.0740811466915,2023-01-11 18:00:00,878.148162293383
212,1159.0,2023-01-09 19:00:00,C,1,117.24102385724322,2023-01-07 19:00:00,117.24102385724322
213,1838.0,2023-01-09 20:00:00,C,7,313.4044521936024,2023-01-11 20:00:00,2193.831165355217
214,1698.0,2023-01-09 21:00:00,A,7,103.4733129216431,2023-01-10 21:00:00,724.3131904515017
215,1242.0,2023-01-09 22:00:00,A,7,369.5162514463682,2023-01-07 22:00:00,2586.6137601245773
216,1085.0,2023-01-09 23:00:00,C,7,16.288751224477963,2023-01-10 23:00:00,114.02125857134574
217,1795.0,2023-01-10 00:00:00,A,3,369.52064611663866,2023-01-10 00:00:00,1108.561938349916
218,1577.0,2023-01-10 01:00:00,B,9,191.85075071494413,2023-01-09 01:00:00,1726.656756434497
219,1681.0,2023-01-10 02:00:00,A,8,420.5522197395404,2023-01-10 02:00:00,3364.4177579163234
220,1556.0,2023-01-10 03:00:00,A,-2,356.4119729923806,2023-01-12 03:00:00,-712.8239459847612
221,1573.0,2023-01-10 04:00:00,C,2,157.0858023830667,2023-01-11 04:00:00,314.1716047661334
222,1952.0,2023-01-10 05:00:00,B,1,446.9465519482489,2023-01-08 05:00:00,446.9465519482489
223,1645.0,2023-01-10 06:00:00,A,1,105.83542660142069,2023-01-11 06:00:00,105.83542660142069
224,1795.0,2023-01-10 07:00:00,B,4,481.84374728975786,2023-01-12 07:00:00,1927.3749891590314
225,1027.0,2023-01-10 08:00:00,B,6,371.9618611756264,2023-01-08 08:00:00,2231.7711670537583
226,1619.0,2023-01-10 09:00:00,B,5,494.8711681991541,2023-01-10 09:00:00,2474.3558409957704
227,1555.0,2023-01-10 10:00:00,C,8,-20.35246098083735,2023-01-11 10:00:00,-162.8196878466988
228,1339.0,2023-01-10 11:00:00,A,9,100.71982523242195,2023-01-09 11:00:00,906.4784270917976
229,1797.0,2023-01-10 12:00:00,C,5,357.6953410829603,2023-01-12 12:00:00,1788.4767054148015
230,1957.0,2023-01-10 13:00:00,A,2,457.23733568770643,2023-01-12 13:00:00,914.4746713754129
231,1330.0,2023-01-10 14:00:00,A,3,-34.176050584300874,2023-01-11 14:00:00,-102.52815175290263
232,1639.0,2023-01-10 15:00:00,C,-1,-49.99488721342839,2023-01-10 15:00:00,49.99488721342839
233,1505.0,2023-01-10 16:00:00,B,8,90.93344609093626,2023-01-10 16:00:00,727.4675687274901
234,1347.0,2023-01-10 17:00:00,B,0,419.02827214735873,2023-01-09 17:00:00,0.0
235,1472.0,2023-01-10 18:00:00,A,2,371.9342061787737,2023-01-09 18:00:00,743.8684123575474
236,1230.0,2023-01-10 19:00:00,C,-1,137.15260419287137,2023-01-11 19:00:00,-137.15260419287137
237,1189.0,2023-01-10 20:00:00,B,0,-48.893804610010335,2023-01-08 20:00:00,-0.0
238,1224.0,2023-01-10 21:00:00,B,1,255.08815752454996,2023-01-10 21:00:00,255.08815752454996
239,1384.0,2023-01-10 22:00:00,A,3,80.87550929802296,2023-01-08 22:00:00,242.6265278940689
240,1376.0,2023-01-10 23:00:00,A,2,360.084910674914,2023-01-08 23:00:00,720.169821349828
241,,2023-01-11 00:00:00,C,7,195.49231541044432,2023-01-12 00:00:00,1368.4462078731103
242,1957.0,2023-01-11 01:00:00,A,1,323.2310576762169,2023-01-10 01:00:00,323.2310576762169
243,1632.0,2023-01-11 02:00:00,B,-1,418.76985643855966,2023-01-09 02:00:00,-418.76985643855966
244,1627.0,2023-01-11 03:00:00,B,9,244.6678897351768,2023-01-12 03:00:00,2202.011007616591
245,1972.0,2023-01-11 04:00:00,B,8,134.7755474005608,2023-01-10 04:00:00,1078.2043792044865
246,,2023-01-11 05:00:00,B,2,373.24895030838695,2023-01-09 05:00:00,746.4979006167739
247,1258.0,2023-01-11 06:00:00,C,2,95.85298187414782,2023-01-09 06:00:00,191.70596374829563
248,1358.0,2023-01-11 07:00:00,C,8,440.3353488585388,2023-01-10 07:00:00,3522.6827908683103
249,1709.0,2023-01-11 08:00:00,A,4,-10.714794296885323,2023-01-10 08:00:00,-42.85917718754129
250,1455.0,2023-01-11 09:00:00,A,-2,409.5077526096996,2023-01-13 09:00:00,-819.0155052193992
251,1410.0,2023-01-11 10:00:00,A,1,0.35564999902308614,2023-01-13 10:00:00,0.35564999902308614
252,1648.0,2023-01-11 11:00:00,C,8,-19.12466077460134,2023-01-12 11:00:00,-152.99728619681073
253,1317.0,2023-01-11 12:00:00,B,2,149.7913155414885,2023-01-12 12:00:00,299.582631082977
254,,2023-01-11 13:00:00,A,5,476.10214496115543,2023-01-11 13:00:00,2380.510724805777
255,1224.0,2023-01-11 14:00:00,B,9,490.9173298053812,2023-01-13 14:00:00,4418.255968248431
256,1818.0,2023-01-11 15:00:00,A,9,61.13877553138762,2023-01-10 15:00:00,550.2489797824886
257,1233.0,2023-01-11 16:00:00,A,5,31.75065561413639,2023-01-13 16:00:00,158.75327807068197
258,1683.0,2023-01-11 17:00:00,A,-2,144.12433235512768,2023-01-12 17:00:00,-288.24866471025535
259,1663.0,2023-01-11 18:00:00,A,2,135.39776248459057,2023-01-12 18:00:00,270.79552496918114
260,1974.0,2023-01-11 19:00:00,A,7,367.776085505886,2023-01-12 19:00:00,2574.432598541202
261,1826.0,2023-01-11 20:00:00,B,-2,194.19946141069937,2023-01-10 20:00:00,-388.39892282139874
